order_id,customer_id,order_date,categoria,valor_pedido,estado,regiao,idade_cliente,segmento_cliente,dia_semana,mes,trimestre,ano,dia_mes,fim_semana
O000806,C00690,2022-09-11,Eletrônicos,2204.91,DF,Centro-Oeste,46,Platina,6,9,3,2022,11,1
O006437,C00415,2022-09-11,Livros,91.79,BA,Nordeste,57,Platina,6,9,3,2022,11,1
O002256,C00565,2022-09-11,Casa e Jardim,364.56,RS,Sul,29,Platina,6,9,3,2022,11,1
O005769,C00184,2022-09-11,Eletrônicos,1500.46,CE,Nordeste,61,Platina,6,9,3,2022,11,1
O003777,C00440,2022-09-11,Brinquedos,160.16,PR,Sul,40,Prata,6,9,3,2022,11,1
O002527,C00650,2022-09-11,Beleza,184.15,MG,Sudeste,33,Platina,6,9,3,2022,11,1
O007460,C00162,2022-09-12,Livros,21.35,DF,Centro-Oeste,21,Ouro,0,9,3,2022,12,0
O002200,C00255,2022-09-12,Esportes,128.18,PE,Nordeste,33,Platina,0,9,3,2022,12,0
O006151,C00117,2022-09-12,Brinquedos,132.14,SC,Sul,22,Platina,0,9,3,2022,12,0
O003152,C00789,2022-09-12,Esportes,389.34,SP,Sudeste,46,Platina,0,9,3,2022,12,0
O006796,C00895,2022-09-12,Eletrônicos,631.96,DF,Centro-Oeste,41,Prata,0,9,3,2022,12,0
O003975,C00258,2022-09-12,Brinquedos,56.1,PA,Norte,23,Prata,0,9,3,2022,12,0
O008840,C00536,2022-09-12,Eletrônicos,392.78,RS,Sul,53,Bronze,0,9,3,2022,12,0
O000473,C00048,2022-09-12,Livros,65.69,RS,Sul,21,Bronze,0,9,3,2022,12,0
O003252,C00678,2022-09-13,Esportes,110.15,SC,Sul,34,Ouro,1,9,3,2022,13,0
O008125,C00523,2022-09-13,Livros,95.93,RJ,Sudeste,33,Platina,1,9,3,2022,13,0
O007435,C00070,2022-09-13,Roupas,41.39,CE,Nordeste,23,Bronze,1,9,3,2022,13,0
O003387,C00165,2022-09-13,Esportes,498.29,SP,Sudeste,40,Platina,1,9,3,2022,13,0
O002891,C00678,2022-09-13,Roupas,206.33,SC,Sul,34,Ouro,1,9,3,2022,13,0
O008208,C00700,2022-09-13,Livros,39.45,PA,Norte,34,Platina,1,9,3,2022,13,0
O008705,C00432,2022-09-13,Casa e Jardim,240.7,MG,Sudeste,37,Bronze,1,9,3,2022,13,0
O008649,C00843,2022-09-13,Eletrônicos,1029.27,PR,Sul,26,Bronze,1,9,3,2022,13,0
O006991,C00525,2022-09-13,Livros,24.49,SP,Sudeste,43,Prata,1,9,3,2022,13,0
O002715,C00015,2022-09-13,Brinquedos,116.33,AM,Norte,41,Platina,1,9,3,2022,13,0
O005543,C00800,2022-09-14,Beleza,185.33,PA,Norte,27,Ouro,2,9,3,2022,14,0
O009529,C00537,2022-09-14,Livros,10.0,BA,Nordeste,51,Bronze,2,9,3,2022,14,0
O001352,C00784,2022-09-14,Casa e Jardim,359.33,GO,Centro-Oeste,50,Platina,2,9,3,2022,14,0
O007847,C00706,2022-09-14,Casa e Jardim,153.21,SP,Sudeste,23,Prata,2,9,3,2022,14,0
O004416,C00227,2022-09-14,Casa e Jardim,377.0,PR,Sul,66,Prata,2,9,3,2022,14,0
O003719,C00914,2022-09-14,Casa e Jardim,348.33,BA,Nordeste,30,Platina,2,9,3,2022,14,0
O002244,C00569,2022-09-14,Casa e Jardim,244.35,SP,Sudeste,57,Platina,2,9,3,2022,14,0
O007408,C00803,2022-09-14,Eletrônicos,1131.32,PR,Sul,62,Ouro,2,9,3,2022,14,0
O002603,C00668,2022-09-14,Livros,96.28,BA,Nordeste,40,Ouro,2,9,3,2022,14,0
O001844,C00270,2022-09-15,Livros,76.41,PE,Nordeste,24,Platina,3,9,3,2022,15,0
O009144,C00853,2022-09-15,Casa e Jardim,90.58,SC,Sul,49,Bronze,3,9,3,2022,15,0
O003175,C00035,2022-09-15,Roupas,206.27,PR,Sul,32,Platina,3,9,3,2022,15,0
O003836,C00288,2022-09-15,Brinquedos,75.25,PA,Norte,24,Platina,3,9,3,2022,15,0
O001444,C00708,2022-09-15,Brinquedos,104.69,RJ,Sudeste,36,Prata,3,9,3,2022,15,0
O004161,C00657,2022-09-15,Alimentos,34.59,GO,Centro-Oeste,53,Bronze,3,9,3,2022,15,0
O007826,C00417,2022-09-16,Eletrônicos,1087.29,MG,Sudeste,26,Prata,4,9,3,2022,16,0
O007894,C00841,2022-09-16,Eletrônicos,1736.05,MG,Sudeste,38,Prata,4,9,3,2022,16,0
O009456,C00350,2022-09-16,Esportes,235.93,PA,Norte,39,Bronze,4,9,3,2022,16,0
O003510,C00436,2022-09-16,Livros,15.68,RS,Sul,33,Ouro,4,9,3,2022,16,0
O000761,C00297,2022-09-16,Eletrônicos,946.75,AM,Norte,29,Prata,4,9,3,2022,16,0
O007704,C00727,2022-09-16,Beleza,134.2,CE,Nordeste,20,Ouro,4,9,3,2022,16,0
O002973,C00453,2022-09-16,Brinquedos,82.65,GO,Centro-Oeste,69,Bronze,4,9,3,2022,16,0
O009836,C00205,2022-09-16,Alimentos,103.92,GO,Centro-Oeste,50,Prata,4,9,3,2022,16,0
O006310,C00241,2022-09-16,Livros,12.23,AM,Norte,23,Ouro,4,9,3,2022,16,0
O006175,C00243,2022-09-16,Eletrônicos,771.14,DF,Centro-Oeste,21,Platina,4,9,3,2022,16,0
O003316,C00177,2022-09-16,Casa e Jardim,325.74,MG,Sudeste,45,Ouro,4,9,3,2022,16,0
O009125,C00527,2022-09-16,Brinquedos,179.6,RJ,Sudeste,38,Platina,4,9,3,2022,16,0
O002704,C00269,2022-09-16,Esportes,171.77,AM,Norte,49,Platina,4,9,3,2022,16,0
O005230,C00854,2022-09-16,Beleza,15.77,BA,Nordeste,51,Bronze,4,9,3,2022,16,0
O003435,C00912,2022-09-16,Livros,10.0,PR,Sul,23,Bronze,4,9,3,2022,16,0
O006609,C00196,2022-09-16,Casa e Jardim,157.73,CE,Nordeste,30,Bronze,4,9,3,2022,16,0
O004840,C00364,2022-09-16,Livros,52.26,SC,Sul,45,Prata,4,9,3,2022,16,0
O008753,C00951,2022-09-16,Roupas,266.39,DF,Centro-Oeste,29,Ouro,4,9,3,2022,16,0
O007098,C00729,2022-09-16,Casa e Jardim,184.83,BA,Nordeste,45,Bronze,4,9,3,2022,16,0
O008643,C00911,2022-09-16,Roupas,116.89,DF,Centro-Oeste,51,Ouro,4,9,3,2022,16,0
O009504,C00697,2022-09-17,Beleza,96.44,SC,Sul,18,Ouro,5,9,3,2022,17,1
O008785,C00653,2022-09-17,Alimentos,139.63,PE,Nordeste,29,Platina,5,9,3,2022,17,1
O006458,C00419,2022-09-17,Livros,111.79,RJ,Sudeste,65,Prata,5,9,3,2022,17,1
O006604,C00938,2022-09-17,Eletrônicos,1863.14,GO,Centro-Oeste,68,Platina,5,9,3,2022,17,1
O007247,C00368,2022-09-17,Esportes,453.23,GO,Centro-Oeste,65,Platina,5,9,3,2022,17,1
O000451,C00351,2022-09-17,Livros,89.93,SC,Sul,63,Platina,5,9,3,2022,17,1
O008989,C00150,2022-09-17,Casa e Jardim,277.65,MG,Sudeste,26,Bronze,5,9,3,2022,17,1
O007672,C00863,2022-09-17,Eletrônicos,1983.48,PR,Sul,29,Platina,5,9,3,2022,17,1
O008028,C00940,2022-09-17,Roupas,156.72,RJ,Sudeste,38,Prata,5,9,3,2022,17,1
O001879,C00804,2022-09-17,Roupas,133.07,AM,Norte,22,Prata,5,9,3,2022,17,1
O004302,C00347,2022-09-17,Brinquedos,122.46,RJ,Sudeste,29,Prata,5,9,3,2022,17,1
O000547,C00867,2022-09-17,Esportes,10.0,RJ,Sudeste,47,Bronze,5,9,3,2022,17,1
O002861,C00983,2022-09-18,Esportes,112.14,GO,Centro-Oeste,31,Bronze,6,9,3,2022,18,1
O003506,C00306,2022-09-18,Beleza,73.38,PE,Nordeste,33,Bronze,6,9,3,2022,18,1
O004600,C00723,2022-09-18,Eletrônicos,712.5,RS,Sul,25,Bronze,6,9,3,2022,18,1
O006017,C00666,2022-09-18,Brinquedos,89.69,RJ,Sudeste,22,Prata,6,9,3,2022,18,1
O004159,C00712,2022-09-18,Esportes,274.49,PE,Nordeste,27,Ouro,6,9,3,2022,18,1
O009100,C00456,2022-09-18,Alimentos,108.45,SP,Sudeste,32,Bronze,6,9,3,2022,18,1
O009405,C00580,2022-09-18,Brinquedos,237.75,PR,Sul,67,Platina,6,9,3,2022,18,1
O004369,C00356,2022-09-18,Casa e Jardim,335.37,BA,Nordeste,68,Ouro,6,9,3,2022,18,1
O000179,C00961,2022-09-18,Casa e Jardim,370.75,MG,Sudeste,43,Bronze,6,9,3,2022,18,1
O001800,C00955,2022-09-18,Roupas,166.41,CE,Nordeste,66,Bronze,6,9,3,2022,18,1
O004255,C00189,2022-09-18,Esportes,209.54,PA,Norte,45,Prata,6,9,3,2022,18,1
O005125,C00463,2022-09-18,Beleza,196.0,GO,Centro-Oeste,22,Platina,6,9,3,2022,18,1
O006737,C00919,2022-09-19,Eletrônicos,10.0,SC,Sul,68,Ouro,0,9,3,2022,19,0
O001830,C00817,2022-09-19,Esportes,488.59,RS,Sul,66,Ouro,0,9,3,2022,19,0
O004434,C00089,2022-09-19,Alimentos,43.54,RS,Sul,33,Bronze,0,9,3,2022,19,0
O003287,C00297,2022-09-19,Brinquedos,77.61,AM,Norte,29,Prata,0,9,3,2022,19,0
O003566,C00876,2022-09-19,Casa e Jardim,49.97,PE,Nordeste,31,Bronze,0,9,3,2022,19,0
O002575,C00606,2022-09-19,Esportes,63.3,GO,Centro-Oeste,41,Prata,0,9,3,2022,19,0
O007925,C00125,2022-09-19,Casa e Jardim,501.9,RS,Sul,29,Platina,0,9,3,2022,19,0
O003433,C00385,2022-09-19,Esportes,395.73,RS,Sul,66,Platina,0,9,3,2022,19,0
O008884,C00089,2022-09-19,Alimentos,41.53,RS,Sul,33,Bronze,0,9,3,2022,19,0
O002860,C00621,2022-09-20,Roupas,74.01,PR,Sul,66,Bronze,1,9,3,2022,20,0
O005192,C00903,2022-09-20,Beleza,10.0,PA,Norte,21,Prata,1,9,3,2022,20,0
O009479,C00454,2022-09-20,Alimentos,104.79,BA,Nordeste,59,Ouro,1,9,3,2022,20,0
O005948,C00463,2022-09-20,Eletrônicos,2041.2,GO,Centro-Oeste,22,Platina,1,9,3,2022,20,0
O001296,C00908,2022-09-20,Eletrônicos,556.11,PA,Norte,37,Prata,1,9,3,2022,20,0
O008087,C00762,2022-09-20,Roupas,10.0,PA,Norte,27,Ouro,1,9,3,2022,20,0
O001115,C00581,2022-09-20,Casa e Jardim,393.37,SP,Sudeste,52,Ouro,1,9,3,2022,20,0
O008268,C00472,2022-09-20,Brinquedos,92.25,PA,Norte,52,Bronze,1,9,3,2022,20,0
O002338,C00914,2022-09-20,Beleza,162.89,BA,Nordeste,30,Platina,1,9,3,2022,20,0
O006474,C00223,2022-09-20,Livros,47.69,PA,Norte,66,Ouro,1,9,3,2022,20,0
O006769,C00120,2022-09-21,Alimentos,75.11,DF,Centro-Oeste,58,Bronze,2,9,3,2022,21,0
O002242,C00161,2022-09-21,Livros,53.01,BA,Nordeste,49,Prata,2,9,3,2022,21,0
O005357,C00007,2022-09-21,Roupas,183.15,RJ,Sudeste,56,Prata,2,9,3,2022,21,0
O000632,C00396,2022-09-21,Roupas,72.04,RS,Sul,35,Prata,2,9,3,2022,21,0
O003882,C00017,2022-09-21,Alimentos,109.91,MG,Sudeste,39,Prata,2,9,3,2022,21,0
O003401,C00884,2022-09-21,Alimentos,128.11,RJ,Sudeste,67,Bronze,2,9,3,2022,21,0
O000048,C00567,2022-09-21,Roupas,201.39,GO,Centro-Oeste,18,Ouro,2,9,3,2022,21,0
O009816,C00186,2022-09-21,Eletrônicos,10.0,RJ,Sudeste,37,Platina,2,9,3,2022,21,0
O002738,C00830,2022-09-22,Roupas,278.04,SP,Sudeste,48,Platina,3,9,3,2022,22,0
O008488,C00859,2022-09-22,Casa e Jardim,212.11,SC,Sul,43,Bronze,3,9,3,2022,22,0
O008113,C00601,2022-09-22,Casa e Jardim,329.79,GO,Centro-Oeste,38,Platina,3,9,3,2022,22,0
O002545,C00403,2022-09-22,Casa e Jardim,46.37,AM,Norte,41,Prata,3,9,3,2022,22,0
O007816,C00221,2022-09-22,Brinquedos,51.7,BA,Nordeste,19,Ouro,3,9,3,2022,22,0
O003574,C00429,2022-09-22,Esportes,172.99,PR,Sul,24,Bronze,3,9,3,2022,22,0
O003056,C00990,2022-09-22,Alimentos,53.59,BA,Nordeste,24,Bronze,3,9,3,2022,22,0
O009998,C00077,2022-09-22,Roupas,10.0,AM,Norte,51,Ouro,3,9,3,2022,22,0
O008273,C00036,2022-09-22,Eletrônicos,10.0,DF,Centro-Oeste,64,Ouro,3,9,3,2022,22,0
O009216,C00439,2022-09-23,Casa e Jardim,333.2,RJ,Sudeste,68,Prata,4,9,3,2022,23,0
O004219,C00163,2022-09-23,Beleza,43.0,PE,Nordeste,47,Ouro,4,9,3,2022,23,0
O007091,C00934,2022-09-23,Beleza,124.31,PR,Sul,44,Bronze,4,9,3,2022,23,0
O001470,C00575,2022-09-23,Livros,10.0,RS,Sul,29,Prata,4,9,3,2022,23,0
O006373,C00824,2022-09-23,Esportes,49.16,DF,Centro-Oeste,38,Ouro,4,9,3,2022,23,0
O004278,C00082,2022-09-23,Esportes,123.54,MG,Sudeste,65,Ouro,4,9,3,2022,23,0
O002245,C00932,2022-09-24,Roupas,254.0,SP,Sudeste,49,Ouro,5,9,3,2022,24,1
O006962,C00065,2022-09-24,Esportes,204.47,PA,Norte,53,Platina,5,9,3,2022,24,1
O002454,C00996,2022-09-24,Alimentos,121.94,RJ,Sudeste,64,Ouro,5,9,3,2022,24,1
O006762,C00228,2022-09-24,Alimentos,43.66,GO,Centro-Oeste,19,Ouro,5,9,3,2022,24,1
O008390,C00878,2022-09-24,Roupas,224.91,AM,Norte,28,Prata,5,9,3,2022,24,1
O001203,C00723,2022-09-24,Eletrônicos,730.19,RS,Sul,25,Bronze,5,9,3,2022,24,1
O004028,C00396,2022-09-24,Casa e Jardim,182.93,RS,Sul,35,Prata,5,9,3,2022,24,1
O003059,C00892,2022-09-24,Casa e Jardim,260.06,PA,Norte,69,Ouro,5,9,3,2022,24,1
O001925,C00314,2022-09-24,Alimentos,139.19,DF,Centro-Oeste,66,Platina,5,9,3,2022,24,1
O001986,C00177,2022-09-25,Eletrônicos,1999.08,MG,Sudeste,45,Ouro,6,9,3,2022,25,1
O008999,C00220,2022-09-25,Roupas,279.91,DF,Centro-Oeste,56,Prata,6,9,3,2022,25,1
O001543,C00102,2022-09-25,Livros,80.05,SC,Sul,42,Bronze,6,9,3,2022,25,1
O000949,C00583,2022-09-25,Brinquedos,182.36,RJ,Sudeste,34,Ouro,6,9,3,2022,25,1
O000676,C00678,2022-09-25,Beleza,263.08,SC,Sul,34,Ouro,6,9,3,2022,25,1
O005571,C00581,2022-09-25,Brinquedos,97.02,SP,Sudeste,52,Ouro,6,9,3,2022,25,1
O000469,C00381,2022-09-25,Brinquedos,71.21,AM,Norte,58,Platina,6,9,3,2022,25,1
O002965,C00559,2022-09-25,Casa e Jardim,400.91,SC,Sul,52,Ouro,6,9,3,2022,25,1
O003559,C00485,2022-09-25,Roupas,266.96,CE,Nordeste,54,Prata,6,9,3,2022,25,1
O000598,C00220,2022-09-25,Casa e Jardim,232.79,DF,Centro-Oeste,56,Prata,6,9,3,2022,25,1
O003981,C00707,2022-09-26,Alimentos,168.01,MG,Sudeste,48,Platina,0,9,3,2022,26,0
O002235,C00324,2022-09-26,Eletrônicos,1083.88,PE,Nordeste,42,Ouro,0,9,3,2022,26,0
O000895,C00100,2022-09-26,Casa e Jardim,10.0,RJ,Sudeste,62,Prata,0,9,3,2022,26,0
O001315,C00253,2022-09-26,Casa e Jardim,670.85,RS,Sul,28,Platina,0,9,3,2022,26,0
O007939,C00862,2022-09-26,Livros,55.08,MG,Sudeste,67,Bronze,0,9,3,2022,26,0
O008134,C00629,2022-09-26,Livros,74.68,PR,Sul,66,Prata,0,9,3,2022,26,0
O001365,C00785,2022-09-26,Livros,69.21,PE,Nordeste,37,Bronze,0,9,3,2022,26,0
O002639,C00155,2022-09-26,Esportes,153.37,GO,Centro-Oeste,30,Bronze,0,9,3,2022,26,0
O008959,C00140,2022-09-27,Livros,137.7,PR,Sul,54,Platina,1,9,3,2022,27,0
O007049,C00362,2022-09-27,Brinquedos,47.65,PE,Nordeste,47,Platina,1,9,3,2022,27,0
O001603,C00532,2022-09-27,Casa e Jardim,520.7,SC,Sul,54,Platina,1,9,3,2022,27,0
O004497,C00117,2022-09-27,Casa e Jardim,430.02,SC,Sul,22,Platina,1,9,3,2022,27,0
O001616,C00744,2022-09-27,Livros,50.24,SC,Sul,54,Platina,1,9,3,2022,27,0
O008981,C00614,2022-09-27,Roupas,209.3,RJ,Sudeste,56,Bronze,1,9,3,2022,27,0
O007931,C00524,2022-09-27,Roupas,357.82,RJ,Sudeste,43,Platina,1,9,3,2022,27,0
O008636,C00189,2022-09-27,Eletrônicos,606.53,PA,Norte,45,Prata,1,9,3,2022,27,0
O004893,C00896,2022-09-27,Alimentos,85.32,PA,Norte,32,Platina,1,9,3,2022,27,0
O003508,C00364,2022-09-27,Roupas,163.8,SC,Sul,45,Prata,1,9,3,2022,27,0
O002121,C00003,2022-09-28,Brinquedos,52.75,MG,Sudeste,32,Bronze,2,9,3,2022,28,0
O009453,C00104,2022-09-28,Eletrônicos,945.18,GO,Centro-Oeste,26,Prata,2,9,3,2022,28,0
O008074,C00166,2022-09-28,Alimentos,84.36,GO,Centro-Oeste,56,Bronze,2,9,3,2022,28,0
O005779,C00367,2022-09-28,Brinquedos,65.57,PA,Norte,22,Platina,2,9,3,2022,28,0
O000161,C00717,2022-09-28,Alimentos,83.32,MG,Sudeste,62,Bronze,2,9,3,2022,28,0
O007955,C00411,2022-09-28,Roupas,65.4,PE,Nordeste,59,Ouro,2,9,3,2022,28,0
O002504,C00328,2022-09-28,Roupas,82.69,PE,Nordeste,35,Bronze,2,9,3,2022,28,0
O006161,C00766,2022-09-28,Casa e Jardim,220.53,RS,Sul,55,Prata,2,9,3,2022,28,0
O004348,C00867,2022-09-28,Eletrônicos,1298.26,RJ,Sudeste,47,Bronze,2,9,3,2022,28,0
O005970,C00866,2022-09-28,Eletrônicos,1379.05,PE,Nordeste,22,Bronze,2,9,3,2022,28,0
O003527,C00351,2022-09-28,Alimentos,196.7,SC,Sul,63,Platina,2,9,3,2022,28,0
O000491,C00136,2022-09-28,Brinquedos,67.92,SP,Sudeste,44,Prata,2,9,3,2022,28,0
O009980,C00123,2022-09-28,Alimentos,85.95,PA,Norte,26,Bronze,2,9,3,2022,28,0
O008281,C00017,2022-09-28,Livros,100.24,MG,Sudeste,39,Prata,2,9,3,2022,28,0
O000820,C00569,2022-09-28,Livros,80.58,SP,Sudeste,57,Platina,2,9,3,2022,28,0
O000487,C00175,2022-09-29,Casa e Jardim,177.84,DF,Centro-Oeste,68,Ouro,3,9,3,2022,29,0
O005628,C00255,2022-09-29,Beleza,125.4,PE,Nordeste,33,Platina,3,9,3,2022,29,0
O006476,C00458,2022-09-29,Eletrônicos,965.46,PA,Norte,54,Ouro,3,9,3,2022,29,0
O008367,C00265,2022-09-29,Esportes,220.72,SP,Sudeste,43,Prata,3,9,3,2022,29,0
O004926,C00807,2022-09-29,Esportes,406.47,SC,Sul,35,Ouro,3,9,3,2022,29,0
O006899,C00171,2022-09-29,Brinquedos,147.61,SC,Sul,53,Ouro,3,9,3,2022,29,0
O001881,C00945,2022-09-29,Esportes,559.37,DF,Centro-Oeste,39,Platina,3,9,3,2022,29,0
O001013,C00331,2022-09-29,Livros,39.84,DF,Centro-Oeste,33,Bronze,3,9,3,2022,29,0
O006576,C00845,2022-09-29,Esportes,232.74,SC,Sul,18,Bronze,3,9,3,2022,29,0
O005003,C00181,2022-09-29,Esportes,32.47,GO,Centro-Oeste,23,Prata,3,9,3,2022,29,0
O000312,C00462,2022-09-29,Roupas,250.45,PR,Sul,61,Prata,3,9,3,2022,29,0
O003144,C00022,2022-09-30,Beleza,107.38,GO,Centro-Oeste,55,Ouro,4,9,3,2022,30,0
O007595,C00673,2022-09-30,Brinquedos,245.65,RS,Sul,64,Platina,4,9,3,2022,30,0
O004236,C00097,2022-09-30,Casa e Jardim,95.12,AM,Norte,58,Ouro,4,9,3,2022,30,0
O002488,C00158,2022-09-30,Beleza,10.0,PR,Sul,56,Prata,4,9,3,2022,30,0
O009790,C00324,2022-09-30,Esportes,254.26,PE,Nordeste,42,Ouro,4,9,3,2022,30,0
O005334,C00623,2022-09-30,Alimentos,114.17,RS,Sul,40,Platina,4,9,3,2022,30,0
O007000,C00472,2022-09-30,Esportes,95.65,PA,Norte,52,Bronze,4,9,3,2022,30,0
O008885,C00235,2022-09-30,Beleza,101.36,AM,Norte,18,Platina,4,9,3,2022,30,0
O005992,C00017,2022-09-30,Alimentos,204.83,MG,Sudeste,39,Prata,4,9,3,2022,30,0
O009764,C00893,2022-10-01,Eletrônicos,486.26,MG,Sudeste,55,Bronze,5,10,4,2022,1,1
O005373,C00129,2022-10-01,Alimentos,55.14,RJ,Sudeste,40,Platina,5,10,4,2022,1,1
O003462,C00347,2022-10-01,Beleza,291.13,RJ,Sudeste,29,Prata,5,10,4,2022,1,1
O008479,C00430,2022-10-01,Eletrônicos,1348.13,MG,Sudeste,53,Prata,5,10,4,2022,1,1
O006514,C00240,2022-10-01,Eletrônicos,1193.01,DF,Centro-Oeste,49,Bronze,5,10,4,2022,1,1
O003687,C00370,2022-10-01,Roupas,223.15,PE,Nordeste,21,Ouro,5,10,4,2022,1,1
O008823,C00309,2022-10-02,Casa e Jardim,230.48,BA,Nordeste,41,Prata,6,10,4,2022,2,1
O008892,C00716,2022-10-02,Eletrônicos,1916.53,SP,Sudeste,20,Prata,6,10,4,2022,2,1
O000040,C00894,2022-10-02,Esportes,143.36,SC,Sul,50,Ouro,6,10,4,2022,2,1
O009461,C00152,2022-10-02,Eletrônicos,1376.02,DF,Centro-Oeste,32,Prata,6,10,4,2022,2,1
O003399,C00444,2022-10-02,Casa e Jardim,311.88,PR,Sul,19,Prata,6,10,4,2022,2,1
O006745,C00351,2022-10-02,Eletrônicos,596.64,SC,Sul,63,Platina,6,10,4,2022,2,1
O000890,C00760,2022-10-02,Beleza,107.49,RJ,Sudeste,28,Bronze,6,10,4,2022,2,1
O006414,C00209,2022-10-02,Roupas,270.4,MG,Sudeste,41,Ouro,6,10,4,2022,2,1
O008977,C00106,2022-10-02,Esportes,103.42,AM,Norte,18,Bronze,6,10,4,2022,2,1
O006707,C00107,2022-10-02,Brinquedos,63.8,RS,Sul,61,Bronze,6,10,4,2022,2,1
O001141,C00096,2022-10-02,Brinquedos,196.29,RS,Sul,62,Prata,6,10,4,2022,2,1
O008847,C00369,2022-10-03,Roupas,87.94,SC,Sul,36,Bronze,0,10,4,2022,3,0
O008791,C00761,2022-10-03,Beleza,108.86,CE,Nordeste,29,Prata,0,10,4,2022,3,0
O005077,C00762,2022-10-03,Roupas,43.44,PA,Norte,27,Ouro,0,10,4,2022,3,0
O000788,C00618,2022-10-03,Esportes,74.45,GO,Centro-Oeste,49,Prata,0,10,4,2022,3,0
O003241,C00589,2022-10-03,Casa e Jardim,324.7,PE,Nordeste,43,Ouro,0,10,4,2022,3,0
O009563,C00741,2022-10-03,Livros,10.0,AM,Norte,33,Bronze,0,10,4,2022,3,0
O007990,C00107,2022-10-03,Alimentos,134.57,RS,Sul,61,Bronze,0,10,4,2022,3,0
O005189,C00054,2022-10-03,Eletrônicos,1996.91,BA,Nordeste,19,Platina,0,10,4,2022,3,0
O006579,C00055,2022-10-03,Eletrônicos,1227.96,MG,Sudeste,37,Ouro,0,10,4,2022,3,0
O001449,C00807,2022-10-03,Esportes,224.06,SC,Sul,35,Ouro,0,10,4,2022,3,0
O007511,C00728,2022-10-03,Beleza,134.0,SP,Sudeste,30,Prata,0,10,4,2022,3,0
O002328,C00626,2022-10-03,Esportes,128.17,DF,Centro-Oeste,58,Ouro,0,10,4,2022,3,0
O002308,C00208,2022-10-03,Eletrônicos,918.85,BA,Nordeste,61,Bronze,0,10,4,2022,3,0
O007527,C00947,2022-10-04,Alimentos,52.72,PE,Nordeste,23,Bronze,1,10,4,2022,4,0
O001606,C00472,2022-10-04,Alimentos,37.29,PA,Norte,52,Bronze,1,10,4,2022,4,0
O006607,C00722,2022-10-04,Eletrônicos,1323.87,BA,Nordeste,45,Ouro,1,10,4,2022,4,0
O001370,C00234,2022-10-04,Livros,20.35,PR,Sul,50,Bronze,1,10,4,2022,4,0
O007802,C00903,2022-10-04,Livros,66.39,PA,Norte,21,Prata,1,10,4,2022,4,0
O009812,C00139,2022-10-04,Eletrônicos,2126.36,PA,Norte,52,Platina,1,10,4,2022,4,0
O005602,C00370,2022-10-04,Esportes,264.97,PE,Nordeste,21,Ouro,1,10,4,2022,4,0
O008799,C00519,2022-10-05,Esportes,50.0,AM,Norte,63,Platina,2,10,4,2022,5,0
O004617,C00008,2022-10-05,Livros,46.36,RS,Sul,36,Bronze,2,10,4,2022,5,0
O007115,C00178,2022-10-05,Alimentos,10.0,RJ,Sudeste,19,Bronze,2,10,4,2022,5,0
O007926,C00427,2022-10-05,Livros,58.9,PA,Norte,41,Prata,2,10,4,2022,5,0
O002213,C00656,2022-10-05,Beleza,226.89,PE,Nordeste,38,Prata,2,10,4,2022,5,0
O009853,C00888,2022-10-05,Esportes,40.22,AM,Norte,32,Bronze,2,10,4,2022,5,0
O008842,C00929,2022-10-05,Brinquedos,42.29,GO,Centro-Oeste,21,Platina,2,10,4,2022,5,0
O008309,C00867,2022-10-05,Eletrônicos,10.34,RJ,Sudeste,47,Bronze,2,10,4,2022,5,0
O000798,C00027,2022-10-05,Eletrônicos,1054.28,CE,Nordeste,39,Ouro,2,10,4,2022,5,0
O000449,C00394,2022-10-05,Alimentos,94.02,SC,Sul,50,Bronze,2,10,4,2022,5,0
O009676,C00548,2022-10-05,Livros,10.0,MG,Sudeste,41,Prata,2,10,4,2022,5,0
O007070,C00178,2022-10-06,Eletrônicos,843.69,RJ,Sudeste,19,Bronze,3,10,4,2022,6,0
O006168,C00608,2022-10-06,Eletrônicos,1117.99,DF,Centro-Oeste,66,Platina,3,10,4,2022,6,0
O001848,C00561,2022-10-06,Roupas,120.42,AM,Norte,50,Ouro,3,10,4,2022,6,0
O007735,C00977,2022-10-06,Casa e Jardim,269.13,PE,Nordeste,64,Prata,3,10,4,2022,6,0
O002277,C00129,2022-10-06,Brinquedos,221.43,RJ,Sudeste,40,Platina,3,10,4,2022,6,0
O008185,C00368,2022-10-06,Roupas,293.0,GO,Centro-Oeste,65,Platina,3,10,4,2022,6,0
O007712,C00991,2022-10-06,Esportes,27.24,RJ,Sudeste,20,Prata,3,10,4,2022,6,0
O002449,C00455,2022-10-06,Eletrônicos,1632.49,GO,Centro-Oeste,23,Ouro,3,10,4,2022,6,0
O007721,C00699,2022-10-07,Alimentos,49.82,GO,Centro-Oeste,69,Prata,4,10,4,2022,7,0
O006793,C00554,2022-10-07,Alimentos,10.0,PE,Nordeste,44,Ouro,4,10,4,2022,7,0
O002051,C00485,2022-10-07,Brinquedos,208.32,CE,Nordeste,54,Prata,4,10,4,2022,7,0
O008572,C00070,2022-10-07,Eletrônicos,43.5,CE,Nordeste,23,Bronze,4,10,4,2022,7,0
O000421,C00779,2022-10-07,Casa e Jardim,515.85,PR,Sul,58,Platina,4,10,4,2022,7,0
O001396,C00387,2022-10-07,Esportes,211.47,PR,Sul,48,Ouro,4,10,4,2022,7,0
